Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility
Continental,215/60R16,Used,Kharadi,48.360377,-174.948080,27209,2023-09-19,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Goodyear,225/45R17,Scrap,Bavdhan,1.6598255,102.292445,15006,2023-08-01,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A
Continental,235/45R17,Used,Koregaon Park,42.274854,-65.605771,98984,2023-09-22,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Goodyear,225/45R17,Used,Koregaon Park,-9.007127,-45.134920,68007,2023-08-19,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Bridgestone,235/45R17,Scrap,Kalyani Nagar,88.3047975,-45.027688,76013,2023-06-13,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A
Michelin,225/45R17,Scrap,Bavdhan,-60.387860,-102.562226,08835,2023-02-08,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Continental,225/50R17,Used,Deccan,9.970691,-170.310915,81568,2023-01-12,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Goodyear,215/60R16,Used,Hinjewadi,-46.6773515,-135.740975,17748,2023-09-23,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A
Bridgestone,235/45R17,Used,Hadapsar,58.1293425,136.609980,57306,2023-08-09,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A
Goodyear,215/60R16,Used,Magarpatta City,-16.643674,-98.077574,79147,2023-09-20,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Pirelli,225/45R17,Scrap,Kharadi,33.141428,30.984001,86194,2022-12-01,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A
Pirelli,225/50R17,Used,Kharadi,-8.5116285,105.311745,49120,2022-09-27,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Pirelli,235/45R17,Used,Magarpatta City,-48.0393345,134.533425,39797,2022-11-14,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Michelin,225/45R17,Used,Hinjewadi,53.3638195,-113.945635,54621,2023-03-10,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Goodyear,235/45R17,Scrap,Kothrud,24.3756735,173.338564,40451,2023-08-29,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Goodyear,205/55R16,Scrap,Deccan,-39.715725,76.799365,38586,2023-08-09,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Goodyear,225/45R17,Used,Kothrud,-28.123381,29.830166,24808,2022-12-04,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Goodyear,205/55R16,Used,Shivajinagar,-57.726589,-24.650631,80581,2023-07-07,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B
Bridgestone,225/45R17,Scrap,Koregaon Park,32.890908,4.513270,66261,2023-08-29,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Bridgestone,225/50R17,Scrap,Deccan,-24.814382,-72.248241,11544,2023-09-11,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A
Goodyear,225/50R17,Used,Shivane,-22.020399,-18.715822,74793,2022-11-15,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A
Goodyear,225/50R17,Used,Hinjewadi,7.3829195,-116.687602,05223,2022-12-08,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Pirelli,205/55R16,Used,Koregaon Park,45.757591,-25.206232,05996,2023-07-01,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B
Continental,215/60R16,Used,Kharadi,-46.3049445,-95.154533,78993,2023-05-24,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Pirelli,225/45R17,Used,Hinjewadi,32.558548,-137.611193,50930,2023-02-28,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Pirelli,205/55R16,Scrap,Magarpatta City,9.6518395,85.695551,94011,2023-08-14,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
Pirelli,225/45R17,Used,Shivajinagar,21.091976,-112.144546,14177,2023-01-05,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Continental,235/45R17,Scrap,Aundh,19.732098,-165.757581,69529,2023-06-08,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Continental,235/45R17,Scrap,Vishrantwadi,-76.086937,-159.261765,25623,2023-01-16,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
Pirelli,225/45R17,Scrap,Shivane,47.1354505,36.368474,39670,2023-02-03,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Continental,225/45R17,Used,Hinjewadi,31.116138,-13.297019,56422,2023-01-01,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Michelin,235/45R17,Scrap,Deccan,-60.723283,-88.986250,76503,2022-11-17,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B
Pirelli,205/55R16,Scrap,Vishrantwadi,-13.468857,90.374030,62985,2023-02-22,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Bridgestone,235/45R17,Used,Kothrud,18.315164,99.475004,86278,2022-12-10,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B
Michelin,225/50R17,Scrap,Camp,-77.4465445,-155.257996,80088,2023-08-05,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Michelin,235/45R17,Scrap,Kalyani Nagar,-23.4477605,52.091367,38669,2023-09-10,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Continental,235/45R17,Used,Hinjewadi,-5.5432015,37.108837,03505,2023-06-10,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Continental,215/60R16,Scrap,Magarpatta City,-16.5439235,24.957062,15567,2022-12-06,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Goodyear,235/45R17,Used,Hinjewadi,6.058922,67.416400,05233,2023-08-28,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Goodyear,205/55R16,Scrap,Hadapsar,48.2866195,26.326779,15489,2023-03-21,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Continental,205/55R16,Used,Kharadi,18.0986605,-75.886212,01555,2023-02-19,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Bridgestone,235/45R17,Used,Hinjewadi,29.6621715,58.033263,55049,2023-01-21,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Goodyear,235/45R17,Scrap,Koregaon Park,-25.672796,112.985758,36630,2023-06-08,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Goodyear,225/45R17,Scrap,Shivane,32.604832,-158.663516,55965,2023-01-22,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B
Michelin,225/45R17,Scrap,Vishrantwadi,13.213951,-24.646430,99819,2023-06-01,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Bridgestone,225/45R17,Scrap,Deccan,61.1908385,93.210418,84433,2022-12-11,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Pirelli,225/45R17,Used,Camp,-60.114449,-31.575381,15401,2023-01-19,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Pirelli,215/60R16,Used,Hinjewadi,-72.5897295,-154.634556,17640,2023-06-29,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A
Pirelli,225/45R17,Used,Shivane,-61.9259195,-161.439485,59549,2023-02-08,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B
Continental,225/45R17,Used,Kalyani Nagar,-16.5317335,60.776428,48912,2023-01-29,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Continental,215/60R16,Used,Deccan,38.2693615,-28.584042,61761,2022-10-12,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Goodyear,225/50R17,Used,Shivane,-73.084445,-57.938923,32166,2022-12-09,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Goodyear,235/45R17,Used,Bavdhan,43.5300435,5.843698,65362,2023-05-14,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Pirelli,235/45R17,Scrap,Koregaon Park,-76.483626,-58.944170,80854,2022-12-28,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A
Bridgestone,215/60R16,Scrap,Bavdhan,25.180012,-151.359591,20170,2022-10-01,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Bridgestone,225/50R17,Used,Hinjewadi,-73.9051055,-81.262400,22326,2023-06-05,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B
Bridgestone,205/55R16,Used,Kalyani Nagar,-54.622827,-21.920549,40203,2023-05-29,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Goodyear,215/60R16,Used,Hinjewadi,67.007585,61.434164,88629,2023-03-12,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Bridgestone,225/50R17,Used,Deccan,77.3080885,137.603800,61712,2023-03-16,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
Bridgestone,225/45R17,Used,Kalyani Nagar,73.542296,-72.529813,99481,2022-12-16,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Bridgestone,225/45R17,Used,Bavdhan,-56.2756055,-113.541960,73184,2022-10-15,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Continental,235/45R17,Used,Kharadi,-71.2183405,38.656371,80358,2023-04-15,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Bridgestone,205/55R16,Used,Shivajinagar,83.863114,109.553243,79470,2023-02-27,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B
Goodyear,235/45R17,Scrap,Deccan,-33.346137,21.777917,09840,2022-10-21,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Goodyear,215/60R16,Used,Deccan,19.6785605,-132.563198,50249,2023-09-13,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A
Goodyear,205/55R16,Scrap,Shivajinagar,63.030544,-99.288483,88137,2023-01-09,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Bridgestone,225/45R17,Used,Bavdhan,-36.6848615,-51.263539,02528,2022-11-24,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Michelin,235/45R17,Used,Hadapsar,-20.8731885,-174.254226,64464,2023-02-17,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Bridgestone,215/60R16,Used,Bavdhan,78.363875,-169.232044,65080,2023-02-25,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Pirelli,215/60R16,Used,Camp,-31.2423865,-34.093814,95699,2022-12-16,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Goodyear,205/55R16,Used,Shivane,-1.264827,129.530316,40152,2023-05-23,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Continental,225/45R17,Scrap,Shivajinagar,-74.300705,44.101112,86828,2023-08-01,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Michelin,235/45R17,Used,Shivane,-77.427066,30.607397,15340,2023-07-08,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Goodyear,205/55R16,Used,Kothrud,-57.579240,97.622010,98862,2022-12-16,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A
Bridgestone,205/55R16,Scrap,Camp,79.736448,-67.141803,08851,2023-01-17,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Goodyear,235/45R17,Scrap,Hadapsar,-50.793389,-23.083719,60249,2023-05-19,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Continental,225/45R17,Scrap,Vishrantwadi,-16.4720615,145.714671,22941,2023-08-24,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Bridgestone,215/60R16,Used,Shivane,-56.1130255,23.656406,60353,2023-05-04,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
Goodyear,225/45R17,Used,Deccan,74.5873535,-112.392854,67575,2023-06-05,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Pirelli,225/45R17,Scrap,Camp,60.9637505,-153.845292,07105,2023-01-13,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
Michelin,225/45R17,Used,Koregaon Park,-5.8578705,-150.007877,89671,2023-01-14,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Bridgestone,205/55R16,Scrap,Koregaon Park,70.3859165,76.461435,76274,2023-03-03,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Pirelli,225/50R17,Scrap,Magarpatta City,-58.878676,136.514186,49411,2023-04-01,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Bridgestone,225/50R17,Scrap,Kalyani Nagar,24.462597,-138.139863,40726,2023-09-11,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Goodyear,225/50R17,Used,Kothrud,35.4231305,146.781421,47286,2023-03-30,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Pirelli,205/55R16,Used,Koregaon Park,73.938431,-90.961915,07059,2023-09-10,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Pirelli,215/60R16,Used,Magarpatta City,3.079488,-66.935825,76233,2023-02-25,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Bridgestone,215/60R16,Scrap,Shivajinagar,77.540070,-155.165071,01461,2023-08-13,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Continental,215/60R16,Scrap,Aundh,50.082265,-14.969276,36340,2023-08-29,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Pirelli,215/60R16,Used,Magarpatta City,27.063736,4.095949,94267,2023-03-04,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Bridgestone,225/50R17,Used,Kothrud,-76.1101675,-48.633767,70417,2023-05-13,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Pirelli,225/50R17,Scrap,Camp,-86.323743,-150.993900,45009,2023-02-06,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B
Bridgestone,205/55R16,Scrap,Kothrud,-36.296006,28.298655,92303,2022-10-10,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Goodyear,205/55R16,Scrap,Kalyani Nagar,-36.3187125,-146.654905,57404,2023-03-03,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Continental,225/50R17,Scrap,Kothrud,34.2142045,94.327693,97073,2023-07-12,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A
Pirelli,235/45R17,Used,Kothrud,-78.391666,-20.178084,61659,2022-11-13,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B
Goodyear,235/45R17,Scrap,Kalyani Nagar,-33.021905,62.669488,70344,2023-01-07,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A
Michelin,225/45R17,Scrap,Kharadi,-18.604465,119.571688,95839,2022-12-15,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B
Bridgestone,225/50R17,Used,Shivajinagar,63.007384,-33.163741,46776,2023-01-02,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Michelin,225/50R17,Used,Shivane,-67.5303275,-104.351984,58204,2023-01-05,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B
Michelin,205/55R16,Scrap,Kharadi,-26.7589685,-26.052974,83526,2023-07-07,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Michelin,235/45R17,Scrap,Deccan,7.140434,89.045223,92731,2023-01-19,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B
Goodyear,225/45R17,Used,Shivajinagar,75.246044,148.946383,91120,2022-12-07,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A
Bridgestone,205/55R16,Scrap,Vishrantwadi,64.2721375,35.807620,03118,2022-11-09,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Continental,225/50R17,Used,Camp,80.327897,17.621875,79581,2023-06-20,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Bridgestone,235/45R17,Scrap,Vishrantwadi,-43.2754235,21.745732,14266,2023-02-12,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B
Bridgestone,215/60R16,Used,Kothrud,66.537790,-115.723933,27734,2023-01-27,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Michelin,205/55R16,Scrap,Bavdhan,-62.203775,-150.224930,04546,2023-09-07,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Bridgestone,225/50R17,Used,Hadapsar,-35.218217,-121.842033,83958,2022-12-10,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A
Bridgestone,215/60R16,Scrap,Kothrud,-50.4335775,85.322859,25175,2023-07-23,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Continental,205/55R16,Scrap,Kothrud,53.4528955,-105.344993,37313,2023-05-28,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
Goodyear,225/45R17,Used,Vishrantwadi,66.7203465,72.673113,58897,2022-10-28,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A
Bridgestone,205/55R16,Scrap,Kothrud,13.440416,-9.704078,33006,2023-03-27,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B
Bridgestone,215/60R16,Used,Hadapsar,48.830985,155.403009,08178,2023-09-18,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Goodyear,235/45R17,Used,Kothrud,31.293769,126.950632,42966,2023-02-08,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
Michelin,225/45R17,Used,Kalyani Nagar,2.0352185,-93.588245,46460,2023-06-03,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B
Pirelli,205/55R16,Scrap,Shivajinagar,70.513907,-34.794171,99516,2023-09-23,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Continental,225/45R17,Used,Koregaon Park,-39.222584,23.020700,40946,2023-03-09,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A
Continental,215/60R16,Used,Deccan,79.692984,46.869033,11528,2022-11-28,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A
Continental,235/45R17,Scrap,Shivane,18.554590,-109.956946,78280,2022-11-06,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B
Michelin,215/60R16,Used,Hinjewadi,-37.640781,112.847967,67394,2023-07-09,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Continental,235/45R17,Scrap,Kalyani Nagar,22.9619685,-46.852935,32620,2023-02-28,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Bridgestone,225/50R17,Scrap,Hinjewadi,52.603557,-178.691759,15823,2023-04-14,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B
Goodyear,205/55R16,Scrap,Magarpatta City,-30.5271445,40.741519,81054,2023-07-19,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B
Pirelli,235/45R17,Scrap,Kharadi,-33.341038,178.686406,96442,2023-03-30,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B
Continental,205/55R16,Used,Kharadi,-55.9912105,143.646206,52290,2023-02-27,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A
Pirelli,235/45R17,Scrap,Camp,14.396233,-150.676608,70907,2022-11-26,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A
Continental,225/45R17,Scrap,Bavdhan,-67.2471075,78.705184,33925,2023-04-16,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A
