Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Bridgestone,225/45R17,Used,Deccan,17,77,43281,22-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,65000,5,DOTWXYZ56780124
Continental,235/45R17,Used,Deccan,17,77,16136,28-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,83000,10,DOTWXYZ56780124
Pirelli,225/45R17,Used,Camp,18.512231,73.88601,29861,20-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,21500,1,DOTEFGH90124822
Bridgestone,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,10787,15-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,60000,8,DOTEFGH90124822
Continental,205/55R16,Used,Hadapsar,18.496668,73.941666,3287,25-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,60000,3,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Hinjewadi,18.593617,73.730133,75388,5/4/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,60000,2,DOTABCD12343523
Bridgestone,225/45R17,Scrap,Aundh,18.562622,73.808723,70874,31-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,21500,10,DOTEFGH90124822
Bridgestone,205/55R16,Used,Aundh,18.562622,73.808723,27459,27-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,4000,7,DOTIJKL34562719
Continental,235/45R17,Used,Kothrud,18.50625,73.81486,68922,15-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,83000,9,DOTABCD12343523
Pirelli,205/55R16,Used,Bavdhan,18.54085,73.76065,91758,12/9/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,4000,7,DOTWXYZ56780124
Michelin,215/60R16,Used,Camp,18.512231,73.88601,51474,11/1/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,16500,12,DOTMNOP78901520
Bridgestone,215/60R16,Scrap,Kharadi,18.550985,73.934982,32002,12/6/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,4000,6,DOTIJKL34562719
Michelin,225/45R17,Scrap,Kothrud,18.50625,73.81486,36443,27-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,24000,11,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Camp,18.512231,73.88601,15071,21-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,7000,9,DOTABCD12343523
Bridgestone,235/45R17,Used,Camp,18.512231,73.88601,41113,15-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,69000,8,DOTMNOP78901520
Michelin,205/55R16,Scrap,Kharadi,18.550985,73.934982,65932,1/10/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,16500,2,DOTEFGH90124822
Bridgestone,235/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,16031,9/4/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,24000,7,DOTWXYZ56780124
Bridgestone,235/45R17,Used,Magarpatta City,18.515806,73.927164,99376,9/6/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,51000,1,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Deccan,17,77,19850,3/2/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,4000,2,DOTEFGH90124822
Goodyear,215/60R16,Used,Koregaon Park,18.536207,73.893974,93478,2/7/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,21500,6,DOTEFGH90124822
Michelin,205/55R16,Used,Hadapsar,18.496668,73.941666,1969,3/1/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,16500,1,DOTABCD12343523
Bridgestone,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,78090,10/11/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,69000,7,DOTABCD12343523
Goodyear,225/45R17,Used,Magarpatta City,18.515806,73.927164,98561,20-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,7000,5,DOTIJKL34562719
Continental,225/50R17,Used,Vishrantwadi,18.57856,73.87741,25300,13-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,51000,1,DOTEFGH90124822
Goodyear,205/55R16,Scrap,Deccan,17,77,64504,25-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,24000,8,DOTWXYZ56780124
Pirelli,225/45R17,Used,Vishrantwadi,18.57856,73.87741,51429,3/11/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,60000,1,DOTWXYZ56780124
Continental,215/60R16,Used,Deccan,17,77,31524,22-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,4000,1,DOTIJKL34562719
Pirelli,225/50R17,Used,Aundh,18.562622,73.808723,1733,15-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,51000,6,DOTIJKL34562719
Michelin,205/55R16,Used,Shivajinagar,20.11784,79.029121,35827,22-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,83000,6,DOTMNOP78901520
Michelin,225/45R17,Used,Vishrantwadi,18.57856,73.87741,32934,28-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,7000,2,DOTIJKL34562719
Pirelli,235/45R17,Scrap,Bavdhan,18.54085,73.76065,98712,5/12/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,83000,8,DOTMNOP78901520
Pirelli,235/45R17,Used,Hadapsar,18.496668,73.941666,1629,22-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,21500,1,DOTWXYZ56780124
Bridgestone,205/55R16,Scrap,Deccan,17,77,46270,10/12/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,69000,3,DOTEFGH90124822
Pirelli,225/45R17,Scrap,Deccan,17,77,40590,18-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,69000,7,DOTWXYZ56780124
Michelin,235/45R17,Scrap,Bavdhan,18.54085,73.76065,1372,29-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,60000,1,DOTEFGH90124822
Michelin,235/45R17,Used,Kharadi,18.550985,73.934982,48876,22-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,69000,3,DOTABCD12343523
Goodyear,225/45R17,Used,Kothrud,18.50625,73.81486,25306,22-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,51000,2,DOTWXYZ56780124
Michelin,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,18156,5/8/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,65000,5,DOTWXYZ56780124
Bridgestone,235/45R17,Used,Kothrud,18.50625,73.81486,76687,10/7/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,54000,5,DOTMNOP78901520
Goodyear,225/50R17,Used,Magarpatta City,18.515806,73.927164,44907,22-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,69000,10,DOTABCD12343523
Michelin,205/55R16,Used,Camp,18.512231,73.88601,16213,21-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,54000,7,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Camp,18.512231,73.88601,71351,14-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,60000,3,DOTABCD12343523
Pirelli,225/50R17,Scrap,Kothrud,18.50625,73.81486,40582,15-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,83000,1,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Hinjewadi,18.593617,73.730133,87646,26-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,24000,3,DOTABCD12343523
Continental,205/55R16,Scrap,Vishrantwadi,18.57856,73.87741,54118,28-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,3,DOTWXYZ56780124
Michelin,225/45R17,Used,Aundh,18.562622,73.808723,11570,27-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,65000,11,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Kharadi,18.550985,73.934982,48694,9/10/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,65000,2,DOTABCD12343523
Continental,225/45R17,Used,Camp,18.512231,73.88601,39178,12/7/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,54000,12,DOTWXYZ56780124
Bridgestone,235/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,27963,30-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,24000,5,DOTEFGH90124822
Michelin,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,76682,28-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,60000,9,DOTMNOP78901520
Goodyear,205/55R16,Used,Kothrud,18.50625,73.81486,2380,22-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,4,DOTIJKL34562719
Goodyear,235/45R17,Scrap,Aundh,18.562622,73.808723,95531,9/5/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,54000,3,DOTIJKL34562719
Bridgestone,205/55R16,Used,Kalyani Nagar,18.5481,73.9033,21798,4/8/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,69000,10,DOTEFGH90124822
Pirelli,225/45R17,Scrap,Hinjewadi,18.593617,73.730133,75788,12/6/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,16500,2,DOTIJKL34562719
Michelin,225/50R17,Scrap,Kharadi,18.550985,73.934982,89700,10/1/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,4000,4,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Koregaon Park,18.536207,73.893974,4996,17-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,54000,7,DOTMNOP78901520
Michelin,235/45R17,Scrap,Aundh,18.562622,73.808723,1486,21-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,83000,4,DOTMNOP78901520
Bridgestone,215/60R16,Used,Camp,18.512231,73.88601,40370,21-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,5,DOTEFGH90124822
Continental,235/45R17,Used,Hadapsar,18.496668,73.941666,97801,13-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,21500,6,DOTIJKL34562719
Pirelli,225/45R17,Scrap,Hadapsar,18.496668,73.941666,88474,16-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,24000,4,DOTIJKL34562719
Michelin,215/60R16,Used,Shivane,18.5759,73.8931,98070,8/3/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,24000,3,DOTWXYZ56780124
Michelin,215/60R16,Scrap,Kothrud,18.50625,73.81486,79360,23-06-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,9,DOTMNOP78901520
Continental,215/60R16,Scrap,Camp,18.512231,73.88601,43953,8/5/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,21500,12,DOTEFGH90124822
Goodyear,235/45R17,Used,Kharadi,18.550985,73.934982,2508,5/2/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,69000,11,DOTIJKL34562719
Continental,205/55R16,Used,Bavdhan,18.54085,73.76065,53877,20-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,60000,7,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Kothrud,18.50625,73.81486,3025,17-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,4000,10,DOTABCD12343523
Bridgestone,225/50R17,Used,Aundh,18.562622,73.808723,50515,5/1/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,24000,5,DOTABCD12343523
Pirelli,235/45R17,Used,Kharadi,18.550985,73.934982,76504,30-09-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,7,DOTWXYZ56780124
Pirelli,215/60R16,Scrap,Shivane,18.5759,73.8931,98467,17-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,21500,1,DOTWXYZ56780124
Goodyear,205/55R16,Used,Hadapsar,18.496668,73.941666,54892,10/2/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,54000,1,DOTABCD12343523
Pirelli,235/45R17,Used,Koregaon Park,18.536207,73.893974,76912,11/7/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,21500,4,DOTABCD12343523
Continental,205/55R16,Used,Deccan,17,77,18578,20-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,60000,4,DOTIJKL34562719
Bridgestone,225/50R17,Used,Shivajinagar,20.11784,79.029121,29612,8/2/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,60000,3,DOTIJKL34562719
Goodyear,225/45R17,Used,Hadapsar,18.496668,73.941666,5192,6/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,54000,1,DOTIJKL34562719
Michelin,225/45R17,Scrap,Magarpatta City,18.515806,73.927164,29121,26-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,83000,11,DOTIJKL34562719
Pirelli,235/45R17,Used,Bavdhan,18.54085,73.76065,12635,2/3/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,16500,1,DOTIJKL34562719
Pirelli,235/45R17,Scrap,Shivajinagar,20.11784,79.029121,51599,8/6/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,69000,11,DOTIJKL34562719
Michelin,225/45R17,Used,Camp,18.512231,73.88601,55489,30-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,24000,5,DOTABCD12343523
Bridgestone,215/60R16,Scrap,Shivane,18.5759,73.8931,56184,7/4/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,7000,9,DOTMNOP78901520
Continental,235/45R17,Scrap,Deccan,17,77,34559,12/10/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,7000,1,DOTEFGH90124822
Continental,235/45R17,Scrap,Kharadi,18.550985,73.934982,59225,25-02-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,51000,3,DOTEFGH90124822
Goodyear,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,88681,23-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,11,DOTWXYZ56780124
Bridgestone,205/55R16,Scrap,Hinjewadi,18.593617,73.730133,26330,21-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,21500,7,DOTEFGH90124822
Bridgestone,215/60R16,Scrap,Deccan,17,77,26280,27-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,16500,8,DOTABCD12343523
Pirelli,225/50R17,Scrap,Camp,18.512231,73.88601,42665,22-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,21500,9,DOTMNOP78901520
Bridgestone,225/50R17,Scrap,Hadapsar,18.496668,73.941666,70517,8/6/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,21500,5,DOTIJKL34562719
Michelin,235/45R17,Used,Magarpatta City,18.515806,73.927164,92138,21-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,83000,5,DOTMNOP78901520
Michelin,225/50R17,Scrap,Aundh,18.562622,73.808723,73828,13-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,24000,3,DOTIJKL34562719
Pirelli,205/55R16,Used,Aundh,18.562622,73.808723,67490,13-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,16500,2,DOTEFGH90124822
Bridgestone,215/60R16,Used,Hadapsar,18.496668,73.941666,59289,19-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,54000,12,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Hadapsar,18.496668,73.941666,34286,3/12/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,54000,1,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,22968,27-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,54000,7,DOTIJKL34562719
Pirelli,235/45R17,Scrap,Vishrantwadi,18.57856,73.87741,62513,27-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,60000,1,DOTIJKL34562719
Goodyear,225/45R17,Used,Kharadi,18.550985,73.934982,18310,24-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,83000,4,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Kharadi,18.550985,73.934982,63755,12/11/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,60000,11,DOTWXYZ56780124
Goodyear,205/55R16,Scrap,Shivane,18.5759,73.8931,88649,31-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,54000,2,DOTIJKL34562719
Michelin,215/60R16,Used,Magarpatta City,18.515806,73.927164,32405,6/1/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,16500,6,DOTABCD12343523
Michelin,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,2197,13-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,60000,11,DOTABCD12343523
Continental,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,94015,10/7/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,54000,11,DOTMNOP78901520
Continental,235/45R17,Scrap,Vishrantwadi,18.57856,73.87741,42240,15-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,69000,8,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Aundh,18.562622,73.808723,38672,19-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,24000,12,DOTEFGH90124822
Continental,235/45R17,Used,Magarpatta City,18.515806,73.927164,42314,16-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,24000,1,DOTIJKL34562719
Pirelli,225/45R17,Used,Magarpatta City,18.515806,73.927164,92399,30-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,65000,1,DOTABCD12343523
Goodyear,225/45R17,Scrap,Bavdhan,18.54085,73.76065,21147,17-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,69000,6,DOTEFGH90124822
Continental,215/60R16,Used,Magarpatta City,18.515806,73.927164,74265,18-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,54000,8,DOTIJKL34562719
Bridgestone,235/45R17,Used,Kharadi,18.550985,73.934982,21731,16-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,69000,8,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Hinjewadi,18.593617,73.730133,78755,19-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,24000,8,DOTEFGH90124822
Goodyear,225/45R17,Scrap,Aundh,18.562622,73.808723,52423,13-11-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,24000,8,DOTABCD12343523
Bridgestone,225/45R17,Used,Koregaon Park,18.536207,73.893974,35201,24-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,51000,4,DOTWXYZ56780124
Continental,225/50R17,Scrap,Hinjewadi,18.593617,73.730133,19763,11/10/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,1,DOTMNOP78901520
Pirelli,235/45R17,Scrap,Magarpatta City,18.515806,73.927164,47514,29-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,21500,12,DOTABCD12343523
Goodyear,215/60R16,Scrap,Aundh,18.562622,73.808723,16291,2/3/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,54000,8,DOTEFGH90124822
Michelin,205/55R16,Used,Kothrud,18.50625,73.81486,73101,11/5/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,60000,8,DOTABCD12343523
Pirelli,205/55R16,Used,Vishrantwadi,18.57856,73.87741,75619,19-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,60000,5,DOTEFGH90124822
Pirelli,215/60R16,Scrap,Shivane,18.5759,73.8931,27873,3/11/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,51000,4,DOTIJKL34562719
Michelin,225/45R17,Used,Vishrantwadi,18.57856,73.87741,68766,30-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,51000,10,DOTEFGH90124822
Pirelli,225/50R17,Used,Aundh,18.562622,73.808723,59538,30-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,21500,3,DOTWXYZ56780124
Michelin,225/45R17,Used,Shivane,18.5759,73.8931,68227,22-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,7000,10,DOTWXYZ56780124
Michelin,235/45R17,Used,Camp,18.512231,73.88601,53282,1/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,16500,5,DOTWXYZ56780124
Goodyear,225/50R17,Used,Vishrantwadi,18.57856,73.87741,63507,5/6/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/8,4000,6,DOTABCD12343523
Goodyear,235/45R17,Used,Shivajinagar,20.11784,79.029121,54716,29-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,51000,4,DOTABCD12343523
Pirelli,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,1439,24-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,7000,12,DOTWXYZ56780124
Continental,225/50R17,Used,Camp,18.512231,73.88601,93178,1/8/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,21500,5,DOTEFGH90124822
Continental,215/60R16,Scrap,Kothrud,18.50625,73.81486,18183,31-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,83000,11,DOTIJKL34562719
Michelin,225/50R17,Scrap,Kothrud,18.50625,73.81486,72517,3/7/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,60000,6,DOTABCD12343523
Michelin,205/55R16,Scrap,Kothrud,18.50625,73.81486,35304,22-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,83000,9,DOTIJKL34562719
Continental,225/45R17,Used,Hinjewadi,18.593617,73.730133,87849,7/1/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,24000,7,DOTABCD12343523
Goodyear,205/55R16,Used,Kharadi,18.550985,73.934982,56437,23-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,16500,12,DOTMNOP78901520
Michelin,205/55R16,Scrap,Aundh,18.562622,73.808723,29395,17-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,4000,12,DOTEFGH90124822
Goodyear,205/55R16,Used,Hinjewadi,18.593617,73.730133,49011,11/11/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,69000,12,DOTMNOP78901520
Pirelli,225/50R17,Used,Vishrantwadi,18.57856,73.87741,96194,9/2/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,65000,2,DOTWXYZ56780124
Michelin,235/45R17,Scrap,Bavdhan,18.54085,73.76065,1512,26-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,16500,2,DOTEFGH90124822
Continental,225/50R17,Scrap,Hinjewadi,18.593617,73.730133,73140,5/6/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,7000,2,DOTABCD12343523
Michelin,205/55R16,Used,Kalyani Nagar,18.5481,73.9033,18108,2/6/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,4000,10,DOTWXYZ56780124
Continental,205/55R16,Scrap,Vishrantwadi,18.57856,73.87741,30125,10/8/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,83000,6,DOTIJKL34562719
Continental,225/45R17,Scrap,Hadapsar,18.496668,73.941666,8767,14-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,7000,3,DOTABCD12343523
Michelin,225/45R17,Used,Deccan,17,77,83427,7/12/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,24000,7,DOTMNOP78901520
Michelin,235/45R17,Scrap,Shivane,18.5759,73.8931,55624,20-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,4000,12,DOTWXYZ56780124
Michelin,215/60R16,Scrap,Kharadi,18.550985,73.934982,60359,7/4/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,60000,5,DOTWXYZ56780124
Goodyear,235/45R17,Used,Deccan,17,77,53899,21-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,51000,2,DOTWXYZ56780124
Continental,215/60R16,Used,Koregaon Park,18.536207,73.893974,38399,17-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,54000,5,DOTWXYZ56780124
Michelin,215/60R16,Used,Camp,18.512231,73.88601,52677,26-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,60000,9,DOTWXYZ56780124
