S.No,Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
478,Continental,235/45R17,Scrap,Hadapsar,31.6056565,89.607024,80777,12-02-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,4000,11,DOTIJKL34562719
479,Goodyear,225/45R17,Used,Shivane,35.2586045,7.922616,54140,16-02-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,65000,6,DOTWXYZ56780124
480,Bridgestone,215/60R16,Scrap,Koregaon Park,-40.372135,-103.568157,9262,29-10-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,60000,12,DOTABCD12343523
481,Continental,215/60R16,Scrap,Koregaon Park,-86.1467995,-169.693666,19187,06-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,60000,4,DOTABCD12343523
482,Goodyear,225/50R17,Used,Kothrud,-29.817815,170.073456,99331,17-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,60000,1,DOTEFGH90124822
483,Pirelli,205/55R16,Scrap,Hadapsar,43.239098,14.334308,77099,11-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,24000,8,DOTABCD12343523
484,Bridgestone,225/45R17,Used,Hadapsar,-57.967474,148.983839,76453,13-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,54000,3,DOTMNOP78901520
485,Pirelli,235/45R17,Used,Vishrantwadi,-28.8531985,26.648923,11557,01-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,54000,1,DOTABCD12343523
486,Bridgestone,205/55R16,Used,Koregaon Park,58.811688,116.761349,71645,03-02-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,65000,8,DOTWXYZ56780124
487,Goodyear,235/45R17,Scrap,Deccan,87.881016,156.809538,20692,01-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,4000,3,DOTEFGH90124822
488,Michelin,225/50R17,Scrap,Hadapsar,29.45295,-97.82227,7116,06-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,69000,6,DOTIJKL34562719
489,Bridgestone,215/60R16,Scrap,Aundh,-53.6377325,179.823615,30494,26-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,65000,2,DOTMNOP78901520
490,Michelin,235/45R17,Scrap,Kothrud,-51.7735855,126.387563,26185,14-11-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,24000,6,DOTWXYZ56780124
491,Pirelli,205/55R16,Used,Shivajinagar,4.550643,-30.845602,20036,02-06-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,51000,3,DOTWXYZ56780124
492,Michelin,205/55R16,Scrap,Vishrantwadi,19.073992,44.920268,35992,01-02-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,7000,2,DOTIJKL34562719
493,Michelin,225/50R17,Scrap,Kharadi,-70.9389695,104.087949,14269,28-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,24000,9,DOTMNOP78901520
494,Michelin,205/55R16,Scrap,Hinjewadi,-54.849436,115.675865,41380,11-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,7000,3,DOTIJKL34562719
495,Goodyear,225/45R17,Used,Shivajinagar,-6.5102225,27.808721,96047,02-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,4000,11,DOTIJKL34562719
496,Continental,225/45R17,Scrap,Magarpatta City,-35.2133815,-175.528688,18193,18-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,51000,2,DOTABCD12343523
497,Goodyear,235/45R17,Used,Kalyani Nagar,-1.4865775,24.908225,49219,30-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,21500,1,DOTWXYZ56780124
498,Michelin,205/55R16,Scrap,Shivane,74.4640555,36.382587,98837,20-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,21500,5,DOTIJKL34562719
499,Michelin,225/45R17,Scrap,Koregaon Park,-45.3167575,-102.562628,26635,18-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,65000,3,DOTMNOP78901520
500,Continental,205/55R16,Used,Kharadi,-45.0256795,-5.777083,90944,04-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,65000,3,DOTEFGH90124822
501,Michelin,215/60R16,Used,Kharadi,30.2057065,-75.84582,60550,06-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,69000,2,DOTMNOP78901520
502,Michelin,215/60R16,Used,Hinjewadi,-32.511221,110.635482,82924,18-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,69000,7,DOTABCD12343523
503,Bridgestone,215/60R16,Used,Aundh,-14.9469175,-52.002838,32630,07-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,69000,8,DOTIJKL34562719
504,Pirelli,225/50R17,Scrap,Hadapsar,-57.7333425,70.68203,27508,05-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,7000,3,DOTIJKL34562719
505,Bridgestone,235/45R17,Used,Hadapsar,-41.875292,-122.458723,52973,20-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,69000,8,DOTWXYZ56780124
506,Continental,235/45R17,Used,Bavdhan,-73.059468,121.91772,12816,05-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,51000,1,DOTIJKL34562719
507,Michelin,225/45R17,Scrap,Hinjewadi,47.21937,149.250224,63883,15-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,69000,3,DOTIJKL34562719
508,Michelin,225/45R17,Scrap,Vishrantwadi,20.861201,-137.244036,37855,14-06-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,69000,2,DOTWXYZ56780124
509,Michelin,225/50R17,Scrap,Kothrud,65.9895825,40.127676,87517,12-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,65000,3,DOTEFGH90124822
510,Continental,225/45R17,Used,Shivane,89.827231,-22.622809,44197,15-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/7,51000,4,DOTEFGH90124822
511,Michelin,235/45R17,Used,Shivajinagar,84.7471605,139.835025,53486,05-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,54000,12,DOTABCD12343523
512,Continental,205/55R16,Scrap,Hinjewadi,49.93515,-82.976649,22524,17-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,69000,11,DOTIJKL34562719
513,Continental,225/45R17,Scrap,Hinjewadi,12.925742,10.506402,61253,26-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/6,83000,12,DOTIJKL34562719
514,Bridgestone,225/50R17,Used,Aundh,73.2363375,-58.550171,18216,13-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,60000,9,DOTABCD12343523
515,Pirelli,235/45R17,Scrap,Kothrud,-89.662145,12.488984,21244,11-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,51000,5,DOTEFGH90124822
516,Pirelli,225/45R17,Scrap,Aundh,83.347939,-35.745621,33924,29-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,51000,5,DOTIJKL34562719
517,Continental,215/60R16,Used,Hadapsar,45.1154235,-69.011832,54484,12-01-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,4000,5,DOTWXYZ56780124
518,Pirelli,235/45R17,Scrap,Bavdhan,-42.333043,-19.062067,16032,02-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,24000,12,DOTMNOP78901520
519,Michelin,225/45R17,Scrap,Koregaon Park,42.307438,66.414988,32297,26-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,83000,11,DOTEFGH90124822
520,Pirelli,205/55R16,Scrap,Kalyani Nagar,-77.7081175,-177.36488,52934,24-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,7000,12,DOTABCD12343523
521,Pirelli,235/45R17,Used,Magarpatta City,55.926708,120.758424,11743,22-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,16500,10,DOTWXYZ56780124
522,Pirelli,235/45R17,Used,Kalyani Nagar,-41.1352525,-176.084057,63334,09-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,21500,7,DOTABCD12343523
523,Michelin,225/50R17,Used,Bavdhan,-27.586598,50.243266,39584,16-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,60000,11,DOTIJKL34562719
524,Michelin,225/45R17,Used,Bavdhan,-83.525672,-90.491693,89550,28-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,3,DOTWXYZ56780124
525,Goodyear,215/60R16,Scrap,Deccan,-0.251989,51.343029,17799,15-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,65000,12,DOTIJKL34562719
526,Michelin,215/60R16,Used,Camp,22.9085065,-171.054823,45214,01-05-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,51000,9,DOTABCD12343523
527,Continental,225/50R17,Scrap,Kharadi,37.6276055,-38.726506,82534,02-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,16500,4,DOTABCD12343523
528,Michelin,205/55R16,Scrap,Magarpatta City,-69.3570155,-54.747472,28135,29-03-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,69000,8,DOTWXYZ56780124
529,Goodyear,215/60R16,Used,Bavdhan,32.0275935,160.176279,15651,03-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,7000,7,DOTIJKL34562719
530,Pirelli,235/45R17,Used,Magarpatta City,-4.424289,25.597448,71051,10-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/7,51000,2,DOTABCD12343523
531,Michelin,225/45R17,Used,Hadapsar,38.304,115.703991,40513,01-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,21500,11,DOTEFGH90124822
532,Michelin,235/45R17,Used,Hadapsar,-17.7920855,73.227955,99172,29-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,54000,1,DOTIJKL34562719
533,Michelin,215/60R16,Used,Vishrantwadi,-40.3676205,28.992428,50900,30-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,16500,1,DOTWXYZ56780124
534,Bridgestone,215/60R16,Scrap,Bavdhan,-14.7521955,-81.253282,92150,27-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,24000,3,DOTEFGH90124822
535,Goodyear,225/50R17,Used,Hadapsar,-8.7219165,-87.95543,52090,20-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,4000,4,DOTIJKL34562719
536,Bridgestone,225/45R17,Scrap,Aundh,-7.895748,37.46735,78062,07-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,54000,9,DOTWXYZ56780124
537,Pirelli,205/55R16,Scrap,Kothrud,60.5216245,-111.952692,86905,17-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,69000,10,DOTEFGH90124822
538,Pirelli,205/55R16,Scrap,Kothrud,14.3970205,-41.276808,74705,07-09-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,24000,3,DOTEFGH90124822
539,Continental,225/50R17,Used,Aundh,-29.2374425,160.268615,28727,16-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,83000,8,DOTEFGH90124822
540,Pirelli,215/60R16,Scrap,Magarpatta City,-29.8058695,-22.679159,34723,07-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,51000,6,DOTABCD12343523
541,Goodyear,215/60R16,Scrap,Deccan,2.0249535,116.150248,64408,06-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,7000,1,DOTMNOP78901520
542,Continental,225/50R17,Used,Shivane,44.6530475,-50.406273,47938,23-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,21500,1,DOTIJKL34562719
543,Continental,215/60R16,Used,Bavdhan,-53.8538655,150.975367,98675,07-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,65000,7,DOTWXYZ56780124
544,Pirelli,225/50R17,Used,Kharadi,-22.132696,-93.160084,39590,28-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,60000,3,DOTMNOP78901520
545,Goodyear,235/45R17,Used,Shivajinagar,-0.1604775,-92.469405,31933,25-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,83000,2,DOTWXYZ56780124
546,Bridgestone,225/45R17,Used,Deccan,45.416401,-94.369614,43281,22-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,65000,5,DOTWXYZ56780124
547,Continental,235/45R17,Used,Deccan,-38.061305,-143.222406,16136,28-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,83000,10,DOTWXYZ56780124
548,Pirelli,225/45R17,Used,Camp,58.2963305,-90.234328,29861,20-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,21500,1,DOTEFGH90124822
549,Bridgestone,225/50R17,Scrap,Shivajinagar,-62.0464905,144.3923,10787,15-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,60000,8,DOTEFGH90124822
550,Continental,205/55R16,Used,Hadapsar,-38.029876,-68.576332,3287,25-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,60000,3,DOTIJKL34562719
551,Bridgestone,225/50R17,Scrap,Hinjewadi,80.1494085,128.689014,75388,05-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,60000,2,DOTABCD12343523
552,Bridgestone,225/45R17,Scrap,Aundh,-32.546972,116.522521,70874,31-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,21500,10,DOTEFGH90124822
553,Bridgestone,205/55R16,Used,Aundh,74.718314,-20.046704,27459,27-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,4000,7,DOTIJKL34562719
554,Continental,235/45R17,Used,Kothrud,-12.7517435,-54.349271,68922,15-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,83000,9,DOTABCD12343523
555,Pirelli,205/55R16,Used,Bavdhan,-70.6186725,25.258076,91758,12-09-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,4000,7,DOTWXYZ56780124
556,Michelin,215/60R16,Used,Camp,21.4500725,59.354237,51474,11-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,16500,12,DOTMNOP78901520
557,Bridgestone,215/60R16,Scrap,Kharadi,-40.5596835,39.541897,32002,12-06-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,4000,6,DOTIJKL34562719
558,Michelin,225/45R17,Scrap,Kothrud,-89.174166,-150.189855,36443,27-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,24000,11,DOTIJKL34562719
559,Pirelli,215/60R16,Scrap,Camp,67.069939,-53.73123,15071,21-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,7000,9,DOTABCD12343523
560,Bridgestone,235/45R17,Used,Camp,76.5726875,102.731082,41113,15-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,69000,8,DOTMNOP78901520
561,Michelin,205/55R16,Scrap,Kharadi,59.3359645,143.466071,65932,01-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,16500,2,DOTEFGH90124822
562,Bridgestone,235/45R17,Scrap,Kalyani Nagar,-76.297068,-49.564999,16031,09-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,24000,7,DOTWXYZ56780124
563,Bridgestone,235/45R17,Used,Magarpatta City,-32.9328725,-28.497454,99376,09-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,51000,1,DOTIJKL34562719
564,Bridgestone,235/45R17,Scrap,Deccan,32.7043065,-106.015124,19850,03-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,4000,2,DOTEFGH90124822
565,Goodyear,215/60R16,Used,Koregaon Park,73.3634835,94.215303,93478,02-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,21500,6,DOTEFGH90124822
566,Michelin,205/55R16,Used,Hadapsar,-10.351038,-160.045605,1969,03-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,16500,1,DOTABCD12343523
567,Bridgestone,225/50R17,Scrap,Shivajinagar,-69.757297,71.346979,78090,10-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,69000,7,DOTABCD12343523
568,Goodyear,225/45R17,Used,Magarpatta City,-43.0035895,-145.481719,98561,20-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,7000,5,DOTIJKL34562719
569,Continental,225/50R17,Used,Vishrantwadi,-21.4468345,-129.598659,25300,13-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,51000,1,DOTEFGH90124822
570,Goodyear,205/55R16,Scrap,Deccan,12.74992,1.231171,64504,25-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,24000,8,DOTWXYZ56780124
571,Pirelli,225/45R17,Used,Vishrantwadi,-29.6552025,-77.42495,51429,03-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,60000,1,DOTWXYZ56780124
572,Continental,215/60R16,Used,Deccan,-71.7225455,108.901463,31524,22-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,4000,1,DOTIJKL34562719
573,Pirelli,225/50R17,Used,Aundh,11.2890865,15.387154,1733,15-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,51000,6,DOTIJKL34562719
574,Michelin,205/55R16,Used,Shivajinagar,-71.6066795,133.605527,35827,22-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,83000,6,DOTMNOP78901520
575,Michelin,225/45R17,Used,Vishrantwadi,-17.400714,-6.125083,32934,28-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,7000,2,DOTIJKL34562719
576,Pirelli,235/45R17,Scrap,Bavdhan,64.0369365,80.262981,98712,05-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,83000,8,DOTMNOP78901520
577,Pirelli,235/45R17,Used,Hadapsar,-25.1308515,45.670856,1629,22-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,21500,1,DOTWXYZ56780124
578,Bridgestone,205/55R16,Scrap,Deccan,25.7324075,-10.652284,46270,10-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,69000,3,DOTEFGH90124822
579,Pirelli,225/45R17,Scrap,Deccan,28.0527505,-29.228271,40590,18-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,69000,7,DOTWXYZ56780124
580,Michelin,235/45R17,Scrap,Bavdhan,-34.3889955,-111.719752,1372,29-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,60000,1,DOTEFGH90124822
581,Michelin,235/45R17,Used,Kharadi,31.8328505,101.080077,48876,22-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,69000,3,DOTABCD12343523
582,Goodyear,225/45R17,Used,Kothrud,-33.8946375,92.254158,25306,22-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,51000,2,DOTWXYZ56780124
583,Michelin,225/50R17,Scrap,Shivajinagar,24.9456695,50.683434,18156,05-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,65000,5,DOTWXYZ56780124
584,Bridgestone,235/45R17,Used,Kothrud,47.4335365,-120.964985,76687,10-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,54000,5,DOTMNOP78901520
585,Goodyear,225/50R17,Used,Magarpatta City,33.580026,-174.838989,44907,22-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,69000,10,DOTABCD12343523
586,Michelin,205/55R16,Used,Camp,29.71509,74.825553,16213,21-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,54000,7,DOTMNOP78901520
587,Goodyear,235/45R17,Scrap,Camp,-19.1368015,-108.48819,71351,14-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,60000,3,DOTABCD12343523
588,Pirelli,225/50R17,Scrap,Kothrud,61.772788,-57.636913,40582,15-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,83000,1,DOTMNOP78901520
589,Goodyear,205/55R16,Scrap,Hinjewadi,-72.245807,-65.826966,87646,26-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,24000,3,DOTABCD12343523
590,Continental,205/55R16,Scrap,Vishrantwadi,-50.064391,-105.154611,54118,28-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,3,DOTWXYZ56780124
591,Michelin,225/45R17,Used,Aundh,-88.004546,152.561812,11570,27-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,65000,11,DOTMNOP78901520
592,Pirelli,225/50R17,Scrap,Kharadi,74.5409965,157.922364,48694,09-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,65000,2,DOTABCD12343523
593,Continental,225/45R17,Used,Camp,-36.755759,-10.746372,39178,12-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,54000,12,DOTWXYZ56780124
594,Bridgestone,235/45R17,Scrap,Kalyani Nagar,-29.9292045,19.858771,27963,30-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,24000,5,DOTEFGH90124822
595,Michelin,215/60R16,Scrap,Koregaon Park,82.9661185,-121.229403,76682,28-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,60000,9,DOTMNOP78901520
596,Goodyear,205/55R16,Used,Kothrud,81.004884,161.036081,2380,22-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,4,DOTIJKL34562719
597,Goodyear,235/45R17,Scrap,Aundh,-8.4972005,-146.234465,95531,09-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,54000,3,DOTIJKL34562719
598,Bridgestone,205/55R16,Used,Kalyani Nagar,49.982916,-138.536562,21798,04-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,69000,10,DOTEFGH90124822
599,Pirelli,225/45R17,Scrap,Hinjewadi,-29.0873595,-108.312764,75788,12-06-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,16500,2,DOTIJKL34562719
600,Michelin,225/50R17,Scrap,Kharadi,85.0850695,2.362562,89700,10-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,4000,4,DOTMNOP78901520
601,Bridgestone,225/45R17,Scrap,Koregaon Park,-50.7926825,49.348912,4996,17-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,54000,7,DOTMNOP78901520
602,Michelin,235/45R17,Scrap,Aundh,64.9957175,-170.278994,1486,21-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,83000,4,DOTMNOP78901520
603,Bridgestone,215/60R16,Used,Camp,43.9810845,-10.885393,40370,21-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,5,DOTEFGH90124822
604,Continental,235/45R17,Used,Hadapsar,6.4999285,-16.417279,97801,13-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,21500,6,DOTIJKL34562719
605,Pirelli,225/45R17,Scrap,Hadapsar,-77.779919,-69.245586,88474,16-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,24000,4,DOTIJKL34562719
606,Michelin,215/60R16,Used,Shivane,16.5520905,142.213761,98070,08-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,24000,3,DOTWXYZ56780124
607,Michelin,215/60R16,Scrap,Kothrud,20.154535,177.830089,79360,23-06-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,9,DOTMNOP78901520
608,Continental,215/60R16,Scrap,Camp,12.177982,-93.767001,43953,08-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,21500,12,DOTEFGH90124822
609,Goodyear,235/45R17,Used,Kharadi,-2.3532675,-86.289848,2508,05-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,69000,11,DOTIJKL34562719
610,Continental,205/55R16,Used,Bavdhan,88.285583,-91.381359,53877,20-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,60000,7,DOTIJKL34562719
